! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 29 November 2017 10:51:01
! NAME Agilent Technologies
! MODEL N9912A
! SERIAL MY51464276
! FIRMWARE_VERSION A.05.34
! CORRECTION 
! GPS Latitude: 
! GPS Longitude: 
! GPS TimeStamp: 0001-01-01 00:00:00Z
! GPS Seconds Since Last Read: 0
! CHECKSUM 1004652640
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
100000,-61.4853134155273,0,0,0
174750,-70.9557189941406,0,0,0
249500,-71.7441024780273,0,0,0
324250,-36.9060363769531,0,0,0
399000,-70.2885818481445,0,0,0
473750,-75.2916107177734,0,0,0
548500,-67.6983489990234,0,0,0
623250,-71.7432250976562,0,0,0
698000,-53.0872611999512,0,0,0
772750,-66.4289627075195,0,0,0
847500,-64.1960678100586,0,0,0
922250,-29.37087059021,0,0,0
997000,-70.7776031494141,0,0,0
1071750,-79.3296203613281,0,0,0
1146500,-77.799201965332,0,0,0
1221250,-78.3923416137695,0,0,0
1296000,-79.4459686279297,0,0,0
1370750,-82.4872207641602,0,0,0
1445500,-81.9294662475586,0,0,0
1520250,-81.5717010498047,0,0,0
1595000,-76.9195709228516,0,0,0
1669750,-79.8244094848633,0,0,0
1744500,-80.101188659668,0,0,0
1819250,-80.6377182006836,0,0,0
1894000,-81.1330108642578,0,0,0
1968750,-81.4381942749023,0,0,0
2043500,-83.0028991699219,0,0,0
2118250,-83.4466400146484,0,0,0
2193000,-83.4180145263672,0,0,0
2267750,-82.9290313720703,0,0,0
2342500,-81.6334915161133,0,0,0
2417250,-82.1024551391602,0,0,0
2492000,-81.7506561279297,0,0,0
2566750,-82.2991333007813,0,0,0
2641500,-83.6518020629883,0,0,0
2716250,-85.3740158081055,0,0,0
2791000,-88.1873779296875,0,0,0
2865750,-87.1927108764648,0,0,0
2940500,-83.2997741699219,0,0,0
3015250,-85.7367935180664,0,0,0
3090000,-83.5327377319336,0,0,0
3164750,-83.8312606811523,0,0,0
3239500,-85.4017333984375,0,0,0
3314250,-85.4155426025391,0,0,0
3389000,-83.3528213500977,0,0,0
3463750,-84.2573547363281,0,0,0
3538500,-87.3525619506836,0,0,0
3613250,-86.3141479492188,0,0,0
3688000,-84.18896484375,0,0,0
3762750,-84.0387725830078,0,0,0
3837500,-83.5855102539063,0,0,0
3912250,-82.7233581542969,0,0,0
3987000,-85.0112915039063,0,0,0
4061750,-85.8323440551758,0,0,0
4136500,-89.6655654907227,0,0,0
4211250,-90.3572235107422,0,0,0
4286000,-89.8070068359375,0,0,0
4360750,-88.055908203125,0,0,0
4435500,-79.1289443969727,0,0,0
4510250,-89.1628570556641,0,0,0
4585000,-89.6239471435547,0,0,0
4659750,-90.8810195922852,0,0,0
4734500,-89.5884246826172,0,0,0
4809250,-91.1787872314453,0,0,0
4884000,-86.8393630981445,0,0,0
4958750,-90.3653259277344,0,0,0
5033500,-91.9463500976563,0,0,0
5108250,-90.8114852905273,0,0,0
5183000,-88.8192749023438,0,0,0
5257750,-89.8685684204102,0,0,0
5332500,-87.1512985229492,0,0,0
5407250,-87.6977767944336,0,0,0
5482000,-90.9365615844727,0,0,0
5556750,-90.4922409057617,0,0,0
5631500,-89.0843963623047,0,0,0
5706250,-90.0701599121094,0,0,0
5781000,-91.3152542114258,0,0,0
5855750,-92.0945739746094,0,0,0
5930500,-87.2566223144531,0,0,0
6005250,-78.6740264892578,0,0,0
6080000,-79.9838027954102,0,0,0
6154750,-87.4352035522461,0,0,0
6229500,-90.2595367431641,0,0,0
6304250,-94.0361175537109,0,0,0
6379000,-93.290771484375,0,0,0
6453750,-91.4525375366211,0,0,0
6528500,-90.7252502441406,0,0,0
6603250,-91.6635589599609,0,0,0
6678000,-93.9158477783203,0,0,0
6752750,-93.0678176879883,0,0,0
6827500,-92.9987640380859,0,0,0
6902250,-93.3173370361328,0,0,0
6977000,-80.0251388549805,0,0,0
7051750,-90.8913345336914,0,0,0
7126500,-92.0789794921875,0,0,0
7201250,-89.0084838867188,0,0,0
7276000,-76.0475463867188,0,0,0
7350750,-59.8202972412109,0,0,0
7425500,-59.556324005127,0,0,0
7500250,-95.7518920898437,0,0,0
7575000,-91.1430206298828,0,0,0
7649750,-93.0730819702148,0,0,0
7724500,-92.2559509277344,0,0,0
7799250,-92.006965637207,0,0,0
7874000,-91.6439208984375,0,0,0
7948750,-90.5127944946289,0,0,0
8023500,-93.3611145019531,0,0,0
8098250,-92.4510650634766,0,0,0
8173000,-90.5398025512695,0,0,0
8247750,-91.566535949707,0,0,0
8322500,-91.4714126586914,0,0,0
8397250,-93.1538619995117,0,0,0
8472000,-93.9296875,0,0,0
8546750,-94.4263381958008,0,0,0
8621500,-92.5569229125977,0,0,0
8696250,-92.7783279418945,0,0,0
8771000,-92.991584777832,0,0,0
8845750,-92.2836837768555,0,0,0
8920500,-96.9346694946289,0,0,0
8995250,-88.5382308959961,0,0,0
9070000,-94.8975067138672,0,0,0
9144750,-92.6849365234375,0,0,0
9219500,-91.1628189086914,0,0,0
9294250,-91.2511749267578,0,0,0
9369000,-94.2810211181641,0,0,0
9443750,-81.0669631958008,0,0,0
9518500,-69.2957763671875,0,0,0
9593250,-66.5822906494141,0,0,0
9668000,-71.8988037109375,0,0,0
9742750,-84.6080551147461,0,0,0
9817500,-79.2247009277344,0,0,0
9892250,-91.541130065918,0,0,0
9967000,-86.9314041137695,0,0,0
10041750,-96.4731597900391,0,0,0
10116500,-95.4313125610352,0,0,0
10191250,-95.3502655029297,0,0,0
10266000,-95.6199035644531,0,0,0
10340750,-91.6400909423828,0,0,0
10415500,-93.3212661743164,0,0,0
10490250,-94.109504699707,0,0,0
10565000,-95.3562622070313,0,0,0
10639750,-94.9574813842773,0,0,0
10714500,-94.7178421020508,0,0,0
10789250,-90.4406356811523,0,0,0
10864000,-91.2024230957031,0,0,0
10938750,-92.1160278320313,0,0,0
11013500,-70.5428314208984,0,0,0
11088250,-95.2904663085938,0,0,0
11163000,-94.2394943237305,0,0,0
11237750,-96.0610809326172,0,0,0
11312500,-96.7615661621094,0,0,0
11387250,-94.4951095581055,0,0,0
11462000,-93.5349273681641,0,0,0
11536750,-77.3052444458008,0,0,0
11611500,-63.6571769714355,0,0,0
11686250,-65.3375701904297,0,0,0
11761000,-67.2504348754883,0,0,0
11835750,-72.4553909301758,0,0,0
11910500,-55.4838523864746,0,0,0
11985250,-64.6706466674805,0,0,0
12060000,-62.5405540466309,0,0,0
12134750,-68.0843505859375,0,0,0
12209500,-93.8736267089844,0,0,0
12284250,-97.5466537475586,0,0,0
12359000,-93.7963790893555,0,0,0
12433750,-92.7831344604492,0,0,0
12508500,-91.1072235107422,0,0,0
12583250,-85.9549789428711,0,0,0
12658000,-90.8921890258789,0,0,0
12732750,-91.0432968139648,0,0,0
12807500,-86.9025268554687,0,0,0
12882250,-92.3676376342773,0,0,0
12957000,-92.7081680297852,0,0,0
13031750,-89.4904479980469,0,0,0
13106500,-93.9717483520508,0,0,0
13181250,-92.1531448364258,0,0,0
13256000,-85.7886810302734,0,0,0
13330750,-90.6304779052734,0,0,0
13405500,-94.0681991577148,0,0,0
13480250,-92.228874206543,0,0,0
13555000,-63.2296257019043,0,0,0
13629750,-66.4681167602539,0,0,0
13704500,-64.9492034912109,0,0,0
13779250,-62.9911422729492,0,0,0
13854000,-60.9829063415527,0,0,0
13928750,-90.8284149169922,0,0,0
14003500,-87.130973815918,0,0,0
14078250,-89.1563720703125,0,0,0
14153000,-88.6802444458008,0,0,0
14227750,-76.7927474975586,0,0,0
14302500,-90.8443832397461,0,0,0
14377250,-89.4227905273438,0,0,0
14452000,-94.2270050048828,0,0,0
14526750,-91.2596664428711,0,0,0
14601500,-94.0649948120117,0,0,0
14676250,-92.3539276123047,0,0,0
14751000,-86.9931488037109,0,0,0
14825750,-90.414306640625,0,0,0
14900500,-90.7280044555664,0,0,0
14975250,-84.8064346313477,0,0,0
15050000,-62.1994590759277,0,0,0
15124750,-51.4481468200684,0,0,0
15199500,-65.8175735473633,0,0,0
15274250,-61.4826812744141,0,0,0
15349000,-52.5303573608398,0,0,0
15423750,-39.4280662536621,0,0,0
15498500,-54.9267425537109,0,0,0
15573250,-44.9572906494141,0,0,0
15648000,-63.7800216674805,0,0,0
15722750,-47.9074363708496,0,0,0
15797500,-47.912467956543,0,0,0
15872250,-94.7723007202148,0,0,0
15947000,-76.0172653198242,0,0,0
16021750,-95.7698974609375,0,0,0
16096500,-80.6738052368164,0,0,0
16171250,-96.2701721191406,0,0,0
16246000,-89.4790267944336,0,0,0
16320750,-94.4756088256836,0,0,0
16395500,-93.2840957641602,0,0,0
16470250,-92.7010955810547,0,0,0
16545000,-93.7566986083984,0,0,0
16619750,-70.5815124511719,0,0,0
16694500,-83.7160415649414,0,0,0
16769250,-94.5170516967773,0,0,0
16844000,-93.5687026977539,0,0,0
16918750,-95.0779266357422,0,0,0
16993500,-89.8224945068359,0,0,0
17068250,-91.3016891479492,0,0,0
17143000,-82.1047058105469,0,0,0
17217750,-77.817008972168,0,0,0
17292500,-92.3529663085937,0,0,0
17367250,-91.5282897949219,0,0,0
17442000,-74.4097595214844,0,0,0
17516750,-53.0026588439941,0,0,0
17591500,-59.4239196777344,0,0,0
17666250,-61.3169631958008,0,0,0
17741000,-46.771240234375,0,0,0
17815750,-75.0437774658203,0,0,0
17890500,-37.2682685852051,0,0,0
17965250,-91.8382034301758,0,0,0
18040000,-92.4039001464844,0,0,0
18114750,-88.0481262207031,0,0,0
18189500,-96.1496276855469,0,0,0
18264250,-86.779914855957,0,0,0
18339000,-92.5356292724609,0,0,0
18413750,-92.2165908813477,0,0,0
18488500,-91.9339599609375,0,0,0
18563250,-90.8242111206055,0,0,0
18638000,-94.3459167480469,0,0,0
18712750,-74.7599945068359,0,0,0
18787500,-95.5061340332031,0,0,0
18862250,-93.5830078125,0,0,0
18937000,-94.7530364990234,0,0,0
19011750,-94.8521041870117,0,0,0
19086500,-94.2348556518555,0,0,0
19161250,-95.9626541137695,0,0,0
19236000,-97.7806854248047,0,0,0
19310750,-95.5142364501953,0,0,0
19385500,-94.8781356811523,0,0,0
19460250,-94.0755996704102,0,0,0
19535000,-91.6066741943359,0,0,0
19609750,-49.0127716064453,0,0,0
